,Date,Oil,Water,Bhp,Conduit,Id
0,2009-10-01,1132.0,137.0,83.85285595,Sk-0,Sk-0_0
1,2009-11-01,3269.0,22.0,67.3565371,Sk-0,Sk-0_0
2,2009-12-01,3210.0,25.0,67.80610745,Sk-0,Sk-0_0
3,2010-01-01,1608.0,13.0,73.73379207,Sk-0,Sk-0_0
4,2010-02-01,1461.0,15.0,74.85122552,Sk-0,Sk-0_0
5,2010-03-01,1470.0,14.0,74.24956739,Sk-0,Sk-0_0
6,2010-04-01,1252.0,14.0,89.60828806,Sk-0,Sk-0_0
7,2010-05-01,1783.0,111.0,71.84848297,Sk-0,Sk-0_0
8,2010-06-01,1350.0,231.0,73.58995114,Sk-0,Sk-0_0
9,2010-07-01,1335.0,308.0,72.33502433,Sk-0,Sk-0_0
10,2010-08-01,1322.0,326.0,71.99659428,Sk-0,Sk-0_0
11,2010-09-01,1219.0,334.0,74.8902666,Sk-0,Sk-0_0
12,2010-10-01,1011.0,278.0,85.65457768,Sk-0,Sk-0_0
13,2010-11-01,1507.0,285.0,70.89609537,Sk-0,Sk-0_0
14,2010-12-01,1420.0,489.0,74.384794,Sk-0,Sk-0_0
15,2011-01-01,1353.0,601.0,78.04114633,Sk-0,Sk-0_0
16,2011-02-01,1087.0,606.0,76.63086685,Sk-0,Sk-0_0
17,2011-03-01,1183.0,760.0,77.60001069,Sk-0,Sk-0_0
18,2011-04-01,1091.0,768.0,78.58758225,Sk-0,Sk-0_0
19,2011-05-01,1175.0,771.0,77.66120634,Sk-0,Sk-0_0
20,2011-06-01,1113.0,755.0,77.47739729,Sk-0,Sk-0_0
21,2011-07-01,1132.0,757.0,78.3934022,Sk-0,Sk-0_0
22,2011-08-01,989.0,799.0,82.54759762,Sk-0,Sk-0_0
23,2011-09-01,899.0,767.0,83.31173372,Sk-0,Sk-0_0
24,2011-10-01,909.0,811.0,83.20531046,Sk-0,Sk-0_0
25,2011-11-01,1320.420331,990.294261,83.6729503,Sk-0,Sk-0_0
26,2011-12-01,729.002378,658.179573,84.18659372,Sk-0,Sk-0_0
27,2012-01-01,903.909907,819.56291,84.46675838,Sk-0,Sk-0_0
28,2012-02-01,739.329457,680.391599,84.44329631,Sk-0,Sk-0_0
29,2012-03-01,666.767566,637.241291,77.50430232,Sk-0,Sk-0_0
30,2012-04-01,660.638547,724.673488,86.44523214,Sk-0,Sk-0_0
31,2012-05-01,737.269437,757.907223,84.35723719,Sk-0,Sk-0_0
32,2012-06-01,699.46788,763.460509,68.51839189,Sk-0,Sk-0_0
33,2012-07-01,838.900327,752.020799,68.23578325,Sk-0,Sk-0_0
34,2012-08-01,740.467059,518.206395,67.29177156,Sk-0,Sk-0_0
35,2012-09-01,589.404389,428.39527,63.52461032,Sk-0,Sk-0_0
36,2012-10-01,566.643205,561.93797,55.68583333,Sk-0,Sk-0_0
37,2012-11-01,534.419385,594.605867,59.27153846,Sk-0,Sk-0_0
38,2012-12-01,533.791257,597.545523,63.39904762,Sk-0,Sk-0_0
39,2013-01-01,491.617393,627.172596,65.59,Sk-0,Sk-0_0
40,2013-02-01,416.750011,585.160164,58.45,Sk-0,Sk-0_0
41,2013-03-01,617.590538,572.949329,66.83333333,Sk-0,Sk-0_0
42,2013-04-01,816.102529,673.808794,76.17894737,Sk-0,Sk-0_0
43,2013-05-01,629.786551,892.407665,82.60842105,Sk-0,Sk-0_0
44,2013-06-01,697.032886,746.249744,85.19090909,Sk-0,Sk-0_0
45,2013-07-01,767.210371,838.182938,82.39857143,Sk-0,Sk-0_0
46,2013-08-01,1237.043512,847.429241,73.82,Sk-0,Sk-0_0
47,2013-09-01,1403.307172,820.057866,78.3662963,Sk-0,Sk-0_0
48,2013-10-01,849.070027,1224.57858,90.12190476,Sk-0,Sk-0_0
49,2013-11-01,870.017589,948.134325,91.47734556,Sk-0,Sk-0_0
50,2013-12-01,840.236876,766.174395,89.03165479,Sk-0,Sk-0_0
51,2014-01-01,1165.467278,714.829021,79.67394761,Sk-0,Sk-0_0
52,2014-02-01,1093.785654,638.242944,75.98282935,Sk-0,Sk-0_0
53,2014-03-01,957.763577,1043.814598,74.41999834,Sk-0,Sk-0_0
54,2014-04-01,797.300567,772.279103,74.80714985,Sk-0,Sk-0_0
55,2014-05-01,873.475064,1559.974675,46.69074153,Sk-0,Sk-0_0
56,2014-06-01,1110.968844,1698.071623,32.06718436,Sk-0,Sk-0_0
57,2014-07-01,1405.54033,1444.786698,29.85229248,Sk-0,Sk-0_0
58,2014-08-01,1202.286837,1477.658215,29.471928,Sk-0,Sk-0_0
59,2014-09-01,1181.066799,1477.341214,30.92375914,Sk-0,Sk-0_0
60,2014-10-01,954.487074,1186.310543,29.26144367,Sk-0,Sk-0_0
61,2014-11-01,976.87149,1398.006482,29.7993844,Sk-0,Sk-0_0
62,2014-12-01,1072.540174,1395.00084,35.43163354,Sk-0,Sk-0_0
63,2015-01-01,1380.240763,1138.191313,39.43233699,Sk-0,Sk-0_0
64,2015-02-01,1163.826339,1323.200857,28.24785785,Sk-0,Sk-0_0
65,2015-03-01,1037.891703,1332.569691,28.3319586,Sk-0,Sk-0_0
66,2015-04-01,1007.576776,1328.271719,29.06162316,Sk-0,Sk-0_0
67,2015-05-01,1019.026134,1224.008148,29.14370264,Sk-0,Sk-0_0
68,2015-06-01,1040.735728,1147.70657,29.81016604,Sk-0,Sk-0_0
69,2015-07-01,1115.216859,1273.359309,31.33591061,Sk-0,Sk-0_0
70,2015-08-01,925.523513,1628.096338,31.2632079,Sk-0,Sk-0_0
71,2015-09-01,938.662813,1570.539102,31.02732306,Sk-0,Sk-0_0
72,2015-10-01,991.682903,1725.203924,30.24616633,Sk-0,Sk-0_0
73,2015-11-01,892.852592,1642.375681,43.36249936,Sk-0,Sk-0_0
74,2015-12-01,809.207025,1570.584216,41.59743497,Sk-0,Sk-0_0
75,2016-01-01,720.930042,1445.219822,29.01799066,Sk-0,Sk-0_0
76,2016-02-01,716.225936,1304.074096,30.8313591,Sk-0,Sk-0_0
77,2016-03-01,857.083503,1435.045935,31.32251237,Sk-0,Sk-0_0
78,2016-04-01,649.192006,1324.345181,38.0,Sk-0,Sk-0_0
79,2016-05-01,562.993308,1458.952537,40.0,Sk-0,Sk-0_0
80,2016-06-01,633.51649,1592.550344,43.0,Sk-0,Sk-0_0
81,2016-07-01,741.933525,1678.47088,56.0,Sk-0,Sk-0_0
82,2016-08-01,617.339219,1431.42602,69.0,Sk-0,Sk-0_0
83,2016-09-01,462.702507,1542.284587,61.75,Sk-0,Sk-0_0
84,2016-10-01,529.53998,1613.709022,54.5,Sk-0,Sk-0_0
85,2016-11-01,483.48466,1637.932821,47.25,Sk-0,Sk-0_0
86,2016-12-01,482.923543,1749.108234,40.0,Sk-0,Sk-0_0
87,2017-01-01,536.764978,1747.589168,73.62244665,Sk-0,Sk-0_0
88,2017-02-01,167.704052,839.069053,107.2448933,Sk-0,Sk-0_0
89,2017-03-01,368.84203,2479.677424,47.45113361,Sk-0,Sk-0_0
90,2017-04-01,423.100613,2544.755032,40.56896408,Sk-0,Sk-0_0
91,2017-05-01,382.714228,2461.773604,42.43159976,Sk-0,Sk-0_0
92,2017-06-01,373.34256,2453.376255,42.930501299999996,Sk-0,Sk-0_0
93,2017-07-01,394.682251,2291.629207,43.42940284,Sk-0,Sk-0_0
94,2017-08-01,349.593245,2234.260183,43.92830438,Sk-0,Sk-0_0
95,2017-09-01,253.375124,2131.30553,44.314217495,Sk-0,Sk-0_0
96,2017-10-01,283.988812,2171.432669,44.70013061,Sk-0,Sk-0_0
97,2017-11-01,328.436824,2173.792824,49.17260176,Sk-0,Sk-0_0
98,2017-12-01,350.839219,2327.438809,48.61694367,Sk-0,Sk-0_0
99,2018-01-01,311.732079,2290.953275,50.91497459,Sk-0,Sk-0_0
100,2018-02-01,261.758726,2156.579532,52.52089488,Sk-0,Sk-0_0
101,2018-03-01,316.233318,2498.964544,53.74845549,Sk-0,Sk-0_0
102,2018-04-01,278.628602,2211.596638,54.42456475,Sk-0,Sk-0_0
103,2018-05-01,270.501293,2147.338646,54.535680075,Sk-0,Sk-0_0
104,2018-06-01,242.691268,1693.556437,54.6467954,Sk-0,Sk-0_0
105,2018-07-01,231.97053,1417.108312,83.30002736,Sk-0,Sk-0_0
106,2018-08-01,306.890011,1881.904796,47.47865323,Sk-0,Sk-0_0
107,2018-09-01,284.765024,1690.030586,52.42446752,Sk-0,Sk-0_0
108,2018-10-01,151.689172,1818.577167,54.60506578,Sk-0,Sk-0_0
109,2018-11-01,163.5039697,1738.447999,42.87326524,Sk-0,Sk-0_0
110,2018-12-01,177.4285399,1720.248475,54.52452464,Sk-0,Sk-0_0
111,2019-01-01,184.1681826,1825.696213,52.22931866333334,Sk-0,Sk-0_0
112,2019-02-01,185.1618087,1775.879626,49.934112686666666,Sk-0,Sk-0_0
113,2019-03-01,168.3885846,1985.113087,47.63890671,Sk-0,Sk-0_0
114,2019-04-01,153.9592838,1890.738909,47.361508695,Sk-0,Sk-0_0
115,2019-05-01,150.8949506,2021.843589,47.08411068,Sk-0,Sk-0_0
116,2019-06-01,171.6571162,1836.887887,47.95498358,Sk-0,Sk-0_0
117,2019-07-01,196.5654247,1994.187929,49.719862675,Sk-0,Sk-0_0
118,2019-08-01,233.0424093,2640.334557,51.48474177,Sk-0,Sk-0_0
119,2019-09-01,138.6966886,2303.548152,70.70332722,Sk-0,Sk-0_0
120,2019-10-01,163.4384608,2145.079302,52.85166361,Sk-0,Sk-0_0
121,2019-11-01,114.3390672,1970.423516,35.0,Sk-0,Sk-0_0
122,2019-12-01,157.0471773,2134.863701,66.16666666666667,Sk-0,Sk-0_0
123,2020-01-01,111.579753,2150.164085,97.33333333333334,Sk-0,Sk-0_0
124,2020-02-01,4.17667096,168.3934028,128.5,Sk-0,Sk-0_0
125,2020-03-01,126.0795952,2760.60578,61.39585847,Sk-0,Sk-0_0
126,2020-04-01,265.337628,2405.87102,56.8180908,Sk-0,Sk-0_0
127,2020-05-01,183.3320183,2726.404692,53.8347915,Sk-0,Sk-0_0
128,2020-06-01,207.2432615,2569.848246,50.8514922,Sk-0,Sk-0_0
129,2020-07-01,205.6574321,2573.083128,47.8681929,Sk-0,Sk-0_0
130,2020-08-01,185.8964571,2665.397055,44.8848936,Sk-0,Sk-0_0
131,2020-09-01,153.4309384,2685.242303,41.9015943,Sk-0,Sk-0_0
132,2009-11-01,958.0,335.0,181.8810105,Sk-1,Sk-1_0
133,2009-12-01,752.0,629.0,174.5585913,Sk-1,Sk-1_0
134,2010-01-01,499.0,358.0,176.3754357,Sk-1,Sk-1_0
135,2010-02-01,441.0,382.0,183.608442,Sk-1,Sk-1_0
136,2010-03-01,328.0,462.0,194.5069906,Sk-1,Sk-1_0
137,2010-04-01,248.0,431.0,214.1051999,Sk-1,Sk-1_0
138,2010-05-01,319.0,583.0,189.9047673,Sk-1,Sk-1_0
139,2010-06-01,280.0,559.0,186.8975013,Sk-1,Sk-1_0
140,2010-07-01,252.0,615.0,190.3244783,Sk-1,Sk-1_0
141,2010-08-01,195.0,699.0,192.4833648,Sk-1,Sk-1_0
142,2010-09-01,208.0,647.0,191.852007,Sk-1,Sk-1_0
143,2010-10-01,263.0,658.0,190.7108327,Sk-1,Sk-1_0
144,2010-11-01,234.0,644.0,190.8873339,Sk-1,Sk-1_0
145,2010-12-01,289.0,588.0,187.358995,Sk-1,Sk-1_0
146,2011-01-01,242.0,681.0,193.7543278,Sk-1,Sk-1_0
147,2011-02-01,201.0,618.0,191.7256261,Sk-1,Sk-1_0
148,2011-03-01,125.0,755.0,202.2421296,Sk-1,Sk-1_0
149,2011-04-01,166.0,782.0,195.5939567,Sk-1,Sk-1_0
150,2011-05-01,192.0,795.0,194.5548058,Sk-1,Sk-1_0
151,2011-06-01,185.0,759.0,194.0114571,Sk-1,Sk-1_0
152,2011-07-01,188.0,792.0,193.5740364,Sk-1,Sk-1_0
153,2011-08-01,170.0,805.0,194.5736282,Sk-1,Sk-1_0
154,2011-09-01,164.0,709.0,194.0012933,Sk-1,Sk-1_0
155,2011-10-01,175.0,728.0,191.6113528,Sk-1,Sk-1_0
156,2011-11-01,110.275901,512.017373,164.4453792,Sk-1,Sk-1_0
157,2011-12-01,149.355137,740.685199,194.8215861,Sk-1,Sk-1_0
158,2012-01-01,120.479815,795.455862,199.0569602,Sk-1,Sk-1_0
159,2012-02-01,111.148807,570.801845,190.2165228,Sk-1,Sk-1_0
160,2012-03-01,125.788901,512.018858,188.9795124,Sk-1,Sk-1_0
161,2012-04-01,124.231168,549.227975,197.2140564,Sk-1,Sk-1_0
162,2012-05-01,172.501016,572.989785,188.0815048,Sk-1,Sk-1_0
163,2012-06-01,71.09133100499999,456.83482505,171.2208932,Sk-1,Sk-1_0
164,2012-07-01,130.06980796000002,588.63108201,163.7320603,Sk-1,Sk-1_0
165,2012-08-01,143.37661004999998,574.65773902,177.7661143,Sk-1,Sk-1_0
166,2012-09-01,132.58060597,561.77125795,58.03580816,Sk-1,Sk-1_0
167,2012-10-01,130.18116796,592.3628249999999,55.87692308,Sk-1,Sk-1_0
168,2012-11-01,114.47167105,578.1540969700001,51.83875,Sk-1,Sk-1_0
169,2012-12-01,106.40127199999999,556.69030398,60.84571429,Sk-1,Sk-1_0
170,2013-01-01,128.19946896,567.18893902,68.12416667,Sk-1,Sk-1_0
171,2013-02-01,117.35248795999999,523.89969602,59.646,Sk-1,Sk-1_0
172,2013-03-01,116.26118597,549.51238902,70.56863636,Sk-1,Sk-1_0
173,2013-04-01,107.49615901,531.88039498,64.24222222,Sk-1,Sk-1_0
174,2013-05-01,120.6579152435294,534.5914562729412,189.7885,Sk-1,Sk-1_0
175,2013-06-01,133.81967147705882,537.3025175658823,193.1714286,Sk-1,Sk-1_0
176,2013-07-01,146.98142771058824,540.0135788588235,196.4671429,Sk-1,Sk-1_0
177,2013-08-01,160.14318394411765,542.7246401517647,188.665,Sk-1,Sk-1_0
178,2013-09-01,173.30494017764707,545.4357014447058,166.29464285,Sk-1,Sk-1_0
179,2013-10-01,186.46669641117646,548.1467627376471,143.9242857,Sk-1,Sk-1_0
180,2013-11-01,199.62845264470587,550.8578240305883,135.8312375,Sk-1,Sk-1_0
181,2013-12-01,212.79020887823526,553.5688853235295,134.7343632,Sk-1,Sk-1_0
182,2014-01-01,225.95196511176468,556.2799466164706,134.39393834999998,Sk-1,Sk-1_0
183,2014-02-01,239.1137213452941,558.9910079094118,134.0535135,Sk-1,Sk-1_0
184,2014-03-01,252.27547757882354,561.702069202353,133.71308865,Sk-1,Sk-1_0
185,2014-04-01,265.43723381235293,564.4131304952942,133.3726638,Sk-1,Sk-1_0
186,2014-05-01,278.5989900458823,567.1241917882354,133.8288212,Sk-1,Sk-1_0
187,2014-06-01,291.7607462794117,569.8352530811766,133.3947096,Sk-1,Sk-1_0
188,2014-07-01,304.92250251294115,572.5463143741177,132.960598,Sk-1,Sk-1_0
189,2014-08-01,318.0842587464706,575.2573756670589,133.0574454,Sk-1,Sk-1_0
190,2014-09-01,331.24601498,577.9684369600001,81.34817991,Sk-1,Sk-1_0
191,2014-10-01,471.39263705,768.6651909899999,39.39843483,Sk-1,Sk-1_0
192,2014-11-01,183.86218197,977.4144899600001,35.94987987,Sk-1,Sk-1_0
193,2014-12-01,207.05851705,930.24014296,33.55249346,Sk-1,Sk-1_0
194,2015-01-01,121.30888404,958.82775497,40.33674102,Sk-1,Sk-1_0
195,2015-02-01,187.65759202,728.09786201,36.85223894,Sk-1,Sk-1_0
196,2015-03-01,161.30533705,862.4709199800001,35.59866537,Sk-1,Sk-1_0
197,2015-04-01,182.86812197,835.41346604,32.8268632,Sk-1,Sk-1_0
198,2015-05-01,156.67964897,868.66355197,31.72644709,Sk-1,Sk-1_0
199,2015-06-01,144.15784897,814.56548903,31.5380491,Sk-1,Sk-1_0
200,2015-07-01,97.799194,976.06432505,31.50972754,Sk-1,Sk-1_0
201,2015-08-01,93.155744,973.0064390299999,30.32991211,Sk-1,Sk-1_0
202,2015-09-01,110.673711035,1001.86875103,35.16106338,Sk-1,Sk-1_0
203,2015-10-01,74.135531005,989.46937402,37.09247025,Sk-1,Sk-1_0
204,2015-11-01,58.546494,1051.94616668,38.56863034,Sk-1,Sk-1_0
205,2015-12-01,129.13641300999998,973.99051604,37.38625495,Sk-1,Sk-1_0
206,2016-01-01,168.33222897,943.32975497,32.07910722,Sk-1,Sk-1_0
207,2016-02-01,96.000646,901.9023470000001,31.56128903,Sk-1,Sk-1_0
208,2016-03-01,118.11351399,969.29159897,30.69734265,Sk-1,Sk-1_0
209,2009-10-01,1484.0,159.0,75.23792107,Sk-2,Sk-2_0
210,2009-11-01,1843.0,625.0,59.57681596,Sk-2,Sk-2_0
211,2009-12-01,1651.0,756.0,65.90534968,Sk-2,Sk-2_0
212,2010-01-01,1458.0,698.0,75.86393628,Sk-2,Sk-2_0
213,2010-02-01,1453.0,745.0,63.22024349,Sk-2,Sk-2_0
214,2010-03-01,1332.0,968.0,68.18929474,Sk-2,Sk-2_0
215,2010-04-01,994.0,769.0,90.21374984,Sk-2,Sk-2_0
216,2010-05-01,1253.0,1088.0,67.22183172,Sk-2,Sk-2_0
217,2010-06-01,1186.0,1023.0,69.36898332,Sk-2,Sk-2_0
218,2010-07-01,1069.0,1214.0,72.20001036,Sk-2,Sk-2_0
219,2010-08-01,938.0,1381.0,73.42000505,Sk-2,Sk-2_0
220,2010-09-01,946.0,1335.0,73.3687883,Sk-2,Sk-2_0
221,2010-10-01,1044.0,1387.0,77.16508258,Sk-2,Sk-2_0
222,2010-11-01,737.0,1182.0,81.25976781,Sk-2,Sk-2_0
223,2010-12-01,327.0,952.0,76.60752434,Sk-2,Sk-2_0
224,2011-01-01,789.0,1665.0,73.45598725,Sk-2,Sk-2_0
225,2011-02-01,720.0,1437.0,75.5473174,Sk-2,Sk-2_0
226,2011-03-01,739.0,1760.0,76.32949212,Sk-2,Sk-2_0
227,2011-04-01,834.0,1605.0,75.25194457,Sk-2,Sk-2_0
228,2011-05-01,1074.0,1456.0,70.52202997,Sk-2,Sk-2_0
229,2011-06-01,1479.0,862.0,65.98547275,Sk-2,Sk-2_0
230,2011-07-01,1594.0,787.0,70.35743002,Sk-2,Sk-2_0
231,2011-08-01,1288.0,982.0,65.26924768,Sk-2,Sk-2_0
232,2011-09-01,1321.0,893.0,64.52403413,Sk-2,Sk-2_0
233,2011-10-01,1385.0,877.0,67.07990891,Sk-2,Sk-2_0
234,2011-11-01,1107.21433,1104.82965,63.28693409,Sk-2,Sk-2_0
235,2011-12-01,924.510766,931.35023,65.85857594,Sk-2,Sk-2_0
236,2012-01-01,1047.145525,577.144615,63.44353678,Sk-2,Sk-2_0
237,2012-02-01,901.195276,737.298724,64.36137133,Sk-2,Sk-2_0
238,2012-03-01,728.698477,700.03446,63.33389766,Sk-2,Sk-2_0
239,2012-04-01,673.458598,837.395623,74.29637559,Sk-2,Sk-2_0
240,2012-05-01,501.026595,1068.956638,75.03151339,Sk-2,Sk-2_0
241,2012-06-01,587.750239,1085.205028,70.75307301,Sk-2,Sk-2_0
242,2012-07-01,647.842365,1319.691435,64.80244503,Sk-2,Sk-2_0
243,2012-08-01,805.297462,963.875823,61.03551966,Sk-2,Sk-2_0
244,2012-09-01,584.767552,1050.31691,52.43557173,Sk-2,Sk-2_0
245,2012-10-01,554.9957,939.419353,59.71,Sk-2,Sk-2_0
246,2012-11-01,748.810857,727.682581,64.39285714,Sk-2,Sk-2_0
247,2012-12-01,692.007655,843.4118,63.25666667,Sk-2,Sk-2_0
248,2013-01-01,624.84284,828.825659,62.04,Sk-2,Sk-2_0
249,2013-02-01,634.274233,897.317002,62.98714286,Sk-2,Sk-2_0
250,2013-03-01,557.585872,1037.571694,65.123,Sk-2,Sk-2_0
251,2013-04-01,515.116699,1369.087845,46.23222222,Sk-2,Sk-2_0
252,2013-05-01,466.692778,1724.390567,43.85230769,Sk-2,Sk-2_0
253,2013-06-01,508.875868,1863.151981,40.67888889,Sk-2,Sk-2_0
254,2013-07-01,542.390833,2134.413886,52.6732,Sk-2,Sk-2_0
255,2013-08-01,588.390865,2284.000454,56.73315789,Sk-2,Sk-2_0
256,2013-09-01,762.749264,2601.333706,62.88413793,Sk-2,Sk-2_0
257,2013-10-01,841.365026,2978.655938,59.73086957,Sk-2,Sk-2_0
258,2013-11-01,786.024908,2680.540275,57.81629835,Sk-2,Sk-2_0
259,2013-12-01,789.276607,2636.916266,57.90285222,Sk-2,Sk-2_0
260,2014-01-01,724.70078,2719.668884,56.8634986,Sk-2,Sk-2_0
261,2014-02-01,510.180085,1851.007325,69.57247601,Sk-2,Sk-2_0
262,2014-03-01,848.014295,3340.201301,34.14648302,Sk-2,Sk-2_0
263,2014-04-01,820.200029,2955.859335,44.39872865,Sk-2,Sk-2_0
264,2014-05-01,865.265166,3098.187276,36.6907544,Sk-2,Sk-2_0
265,2014-06-01,819.429767,3004.555649,43.05376525,Sk-2,Sk-2_0
266,2014-07-01,827.613376,3122.350231,37.88617682,Sk-2,Sk-2_0
267,2014-08-01,791.396391,3132.57636,35.27853638,Sk-2,Sk-2_0
268,2014-09-01,689.827755,3072.607555,35.5148778,Sk-2,Sk-2_0
269,2014-10-01,751.336757,3152.272832,34.27715457,Sk-2,Sk-2_0
270,2014-11-01,678.294098,3036.439149,32.48589489,Sk-2,Sk-2_0
271,2014-12-01,632.350544,3127.991339,52.81849055,Sk-2,Sk-2_0
272,2015-01-01,661.092466,3222.790269,33.12311069,Sk-2,Sk-2_0
273,2015-02-01,579.198321,2819.527989,32.49087105,Sk-2,Sk-2_0
274,2015-03-01,659.25585,3027.014031,38.94260031,Sk-2,Sk-2_0
275,2015-04-01,657.491231,2905.265638,34.57988336,Sk-2,Sk-2_0
276,2015-05-01,706.869092,2838.219333,36.08727908,Sk-2,Sk-2_0
277,2015-06-01,586.700061,2685.817351,38.77356909,Sk-2,Sk-2_0
278,2015-07-01,540.721899,3154.77264,41.57959552,Sk-2,Sk-2_0
279,2015-08-01,588.537888,3311.858026,38.87320813,Sk-2,Sk-2_0
280,2015-09-01,551.809192,3235.399542,39.87854023,Sk-2,Sk-2_0
281,2015-10-01,506.406425,3139.041155,41.23731456,Sk-2,Sk-2_0
282,2015-11-01,501.09136,3308.483971,43.52863513,Sk-2,Sk-2_0
283,2015-12-01,476.13766,3549.445845,41.9873575,Sk-2,Sk-2_0
284,2016-01-01,552.357545,3449.634129,35.65734831,Sk-2,Sk-2_0
285,2016-02-01,248.357848,1678.812286,85.04934724,Sk-2,Sk-2_0
286,2007-02-01,1343.0,1045.768,63.45852299,Sk-3,Sk-3_0
287,2007-03-01,1521.0,1224.649,63.99151162,Sk-3,Sk-3_0
288,2007-04-01,2027.0,1228.877,67.05798712,Sk-3,Sk-3_0
289,2007-05-01,2023.0,1650.532,68.73860392,Sk-3,Sk-3_0
290,2007-06-01,2203.0,2007.188,64.34933777,Sk-3,Sk-3_0
291,2007-07-01,2568.0,1904.879,60.65326573,Sk-3,Sk-3_0
292,2007-08-01,3294.0,2143.53,59.09845119,Sk-3,Sk-3_0
293,2007-09-01,2779.0,2284.261,61.0922613,Sk-3,Sk-3_0
294,2007-10-01,2786.0,2381.304,60.19742562,Sk-3,Sk-3_0
295,2007-11-01,2826.0,2296.558,60.10332701,Sk-3,Sk-3_0
296,2007-12-01,2526.0,2866.209,55.63633385,Sk-3,Sk-3_0
297,2008-01-01,2396.0,2918.121,58.28384299,Sk-3,Sk-3_0
298,2008-02-01,2340.0,2640.927,61.70248963,Sk-3,Sk-3_0
299,2008-03-01,2516.0,2869.031,62.17254148,Sk-3,Sk-3_0
300,2008-04-01,869.0,1302.299,141.9367988,Sk-3,Sk-3_0
301,2008-05-01,663.0,918.0455,198.3349701,Sk-3,Sk-3_0
302,2008-06-01,457.0,533.792,97.72665993,Sk-3,Sk-3_0
303,2008-07-01,1077.0,411.68,79.15623803,Sk-3,Sk-3_0
304,2008-08-01,1137.0,392.451,72.4985825,Sk-3,Sk-3_0
305,2008-09-01,1072.0,395.861,70.60640288,Sk-3,Sk-3_0
306,2008-10-01,903.0,617.331,72.1816597,Sk-3,Sk-3_0
307,2008-11-01,834.0,613.956,73.07080771,Sk-3,Sk-3_0
308,2008-12-01,845.0,641.585,75.82051303,Sk-3,Sk-3_0
309,2009-01-01,746.0,676.0,73.42587435,Sk-3,Sk-3_0
310,2009-02-01,655.0,636.0,73.42653158,Sk-3,Sk-3_0
311,2009-03-01,673.0,798.34,78.92312106,Sk-3,Sk-3_0
312,2009-04-01,597.0,594.905,96.25959091,Sk-3,Sk-3_0
313,2009-05-01,736.0,734.175,78.55190765,Sk-3,Sk-3_0
314,2009-06-01,647.0,776.252,83.20008361,Sk-3,Sk-3_0
315,2009-07-01,676.0,812.303,77.70168306,Sk-3,Sk-3_0
316,2009-08-01,615.0,685.842,71.35823571,Sk-3,Sk-3_0
317,2009-09-01,456.0,507.0,69.8545414,Sk-3,Sk-3_0
318,2009-10-01,454.0,614.0,81.51184158,Sk-3,Sk-3_0
319,2009-11-01,456.0,567.0,77.72559862,Sk-3,Sk-3_0
320,2009-12-01,406.0,480.0,85.0598958,Sk-3,Sk-3_0
321,2010-01-01,448.0,571.0,83.6994288,Sk-3,Sk-3_0
322,2010-02-01,403.0,521.0,80.80129407,Sk-3,Sk-3_0
323,2010-03-01,456.0,547.0,77.15668242,Sk-3,Sk-3_0
324,2010-04-01,344.0,404.0,95.80639463,Sk-3,Sk-3_0
325,2010-05-01,412.0,609.0,82.32932078,Sk-3,Sk-3_0
326,2010-06-01,375.0,525.0,80.38165624,Sk-3,Sk-3_0
327,2010-07-01,420.0,540.0,84.99082542,Sk-3,Sk-3_0
328,2010-08-01,390.0,507.0,82.96853017,Sk-3,Sk-3_0
329,2010-09-01,387.0,432.0,76.37751025,Sk-3,Sk-3_0
330,2010-10-01,395.0,469.0,77.12688847,Sk-3,Sk-3_0
331,2010-11-01,365.0,427.0,74.69545095,Sk-3,Sk-3_0
332,2010-12-01,346.0,462.0,81.41305723,Sk-3,Sk-3_0
333,2011-01-01,348.0,426.0,76.95286019,Sk-3,Sk-3_0
334,2011-02-01,276.0,406.0,89.04812651,Sk-3,Sk-3_0
335,2011-03-01,308.0,496.0,81.55403741,Sk-3,Sk-3_0
336,2011-04-01,310.0,458.0,85.92137067,Sk-3,Sk-3_0
337,2011-05-01,336.0,465.0,83.25756266,Sk-3,Sk-3_0
338,2011-06-01,306.0,462.0,80.0181929,Sk-3,Sk-3_0
339,2011-07-01,291.0,505.0,78.55602,Sk-3,Sk-3_0
340,2011-08-01,290.0,502.0,77.77010214,Sk-3,Sk-3_0
341,2011-09-01,256.0,444.0,80.30166011,Sk-3,Sk-3_0
342,2011-10-01,268.0,456.0,79.14459385,Sk-3,Sk-3_0
343,2011-11-01,241.012613,346.644649,64.69834166,Sk-3,Sk-3_0
344,2011-12-01,238.324208,348.98821,64.69775734,Sk-3,Sk-3_0
345,2012-01-01,191.355007,329.781969,68.42569905,Sk-3,Sk-3_0
346,2012-02-01,250.232037,389.681403,73.97798829,Sk-3,Sk-3_0
347,2012-03-01,192.057429,606.039668,88.97144212,Sk-3,Sk-3_0
348,2012-04-01,344.965588,387.588075,96.0150034,Sk-3,Sk-3_0
349,2012-05-01,118.095288,671.108225,88.40389955,Sk-3,Sk-3_0
350,2012-06-01,68.334311,475.398789,84.0012913,Sk-3,Sk-3_0
351,2012-07-01,98.204928,472.923714,81.25500368,Sk-3,Sk-3_0
352,2012-08-01,284.889826,270.929593,65.34612254,Sk-3,Sk-3_0
353,2012-09-01,697.930317,107.411927,67.69069463,Sk-3,Sk-3_0
354,2012-10-01,311.470912,621.269855,62.65291667,Sk-3,Sk-3_0
