,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Conduit
24,1725.203924,1642.375681,1570.584216,1445.219822,1304.074096,1435.045935,1324.345181,1458.952537,1592.550344,1678.47088,1431.42602,1542.284587,1613.709022,1637.932821,1749.108234,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,Sk-0
25,1445.219822,1304.074096,1435.045935,1324.345181,1458.952537,1592.550344,1678.47088,1431.42602,1542.284587,1613.709022,1637.932821,1749.108234,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,Sk-0
26,1324.345181,1458.952537,1592.550344,1678.47088,1431.42602,1542.284587,1613.709022,1637.932821,1749.108234,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,Sk-0
27,1678.47088,1431.42602,1542.284587,1613.709022,1637.932821,1749.108234,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,Sk-0
28,1613.709022,1637.932821,1749.108234,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,Sk-0
29,1747.589168,839.069053,2479.677424,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,Sk-0
30,2544.755032,2461.773604,2453.376255,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,1994.187929,2640.334557,2303.548152,Sk-0
31,2291.629207,2234.260183,2131.30553,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,1994.187929,2640.334557,2303.548152,2145.079302,1970.423516,2134.863701,Sk-0
32,2171.432669,2173.792824,2327.438809,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,1994.187929,2640.334557,2303.548152,2145.079302,1970.423516,2134.863701,2150.164085,168.3934028,2760.60578,Sk-0
33,2290.953275,2156.579532,2498.964544,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,1994.187929,2640.334557,2303.548152,2145.079302,1970.423516,2134.863701,2150.164085,168.3934028,2760.60578,2405.87102,2726.404692,2569.848246,Sk-0
34,2211.596638,2147.338646,1693.556437,1417.108312,1881.904796,1690.030586,1818.577167,1738.447999,1720.248475,1825.696213,1775.879626,1985.113087,1890.738909,2021.843589,1836.887887,1994.187929,2640.334557,2303.548152,2145.079302,1970.423516,2134.863701,2150.164085,168.3934028,2760.60578,2405.87102,2726.404692,2569.848246,2573.083128,2665.397055,2685.242303,Sk-0
35,335.0,629.0,358.0,382.0,462.0,431.0,583.0,559.0,615.0,699.0,647.0,658.0,644.0,588.0,681.0,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,Sk-1
36,382.0,462.0,431.0,583.0,559.0,615.0,699.0,647.0,658.0,644.0,588.0,681.0,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,Sk-1
37,583.0,559.0,615.0,699.0,647.0,658.0,644.0,588.0,681.0,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,Sk-1
38,699.0,647.0,658.0,644.0,588.0,681.0,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,Sk-1
39,644.0,588.0,681.0,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,Sk-1
40,618.0,755.0,782.0,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,Sk-1
41,795.0,759.0,792.0,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,Sk-1
42,805.0,709.0,728.0,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,Sk-1
43,512.017373,740.685199,795.455862,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,Sk-1
44,570.801845,512.018858,549.227975,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,Sk-1
45,572.989785,456.83482505,588.63108201,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,Sk-1
46,574.65773902,561.77125795,592.3628249999999,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,977.4144899600001,930.24014296,958.82775497,Sk-1
47,578.1540969700001,556.69030398,567.18893902,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,977.4144899600001,930.24014296,958.82775497,728.09786201,862.4709199800001,835.41346604,Sk-1
48,523.89969602,549.51238902,531.88039498,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,977.4144899600001,930.24014296,958.82775497,728.09786201,862.4709199800001,835.41346604,868.66355197,814.56548903,976.06432505,Sk-1
49,534.5914562729412,537.3025175658823,540.0135788588235,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,977.4144899600001,930.24014296,958.82775497,728.09786201,862.4709199800001,835.41346604,868.66355197,814.56548903,976.06432505,973.0064390299999,1001.86875103,989.46937402,Sk-1
50,542.7246401517647,545.4357014447058,548.1467627376471,550.8578240305883,553.5688853235295,556.2799466164706,558.9910079094118,561.702069202353,564.4131304952942,567.1241917882354,569.8352530811766,572.5463143741177,575.2573756670589,577.9684369600001,768.6651909899999,977.4144899600001,930.24014296,958.82775497,728.09786201,862.4709199800001,835.41346604,868.66355197,814.56548903,976.06432505,973.0064390299999,1001.86875103,989.46937402,1051.94616668,973.99051604,943.32975497,Sk-1
51,159.0,625.0,756.0,698.0,745.0,968.0,769.0,1088.0,1023.0,1214.0,1381.0,1335.0,1387.0,1182.0,952.0,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,Sk-2
52,698.0,745.0,968.0,769.0,1088.0,1023.0,1214.0,1381.0,1335.0,1387.0,1182.0,952.0,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,Sk-2
53,769.0,1088.0,1023.0,1214.0,1381.0,1335.0,1387.0,1182.0,952.0,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,Sk-2
54,1214.0,1381.0,1335.0,1387.0,1182.0,952.0,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,Sk-2
55,1387.0,1182.0,952.0,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,Sk-2
56,1665.0,1437.0,1760.0,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,Sk-2
57,1605.0,1456.0,862.0,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,Sk-2
58,787.0,982.0,893.0,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,Sk-2
59,877.0,1104.82965,931.35023,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,Sk-2
60,577.144615,737.298724,700.03446,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,Sk-2
61,837.395623,1068.956638,1085.205028,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,Sk-2
62,1319.691435,963.875823,1050.31691,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,3152.272832,3036.439149,3127.991339,Sk-2
63,939.419353,727.682581,843.4118,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,3152.272832,3036.439149,3127.991339,3222.790269,2819.527989,3027.014031,Sk-2
64,828.825659,897.317002,1037.571694,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,3152.272832,3036.439149,3127.991339,3222.790269,2819.527989,3027.014031,2905.265638,2838.219333,2685.817351,Sk-2
65,1369.087845,1724.390567,1863.151981,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,3152.272832,3036.439149,3127.991339,3222.790269,2819.527989,3027.014031,2905.265638,2838.219333,2685.817351,3154.77264,3311.858026,3235.399542,Sk-2
66,2134.413886,2284.000454,2601.333706,2978.655938,2680.540275,2636.916266,2719.668884,1851.007325,3340.201301,2955.859335,3098.187276,3004.555649,3122.350231,3132.57636,3072.607555,3152.272832,3036.439149,3127.991339,3222.790269,2819.527989,3027.014031,2905.265638,2838.219333,2685.817351,3154.77264,3311.858026,3235.399542,3139.041155,3308.483971,3549.445845,Sk-2
67,1045.768,1224.649,1228.877,1650.532,2007.188,1904.879,2143.53,2284.261,2381.304,2296.558,2866.209,2918.121,2640.927,2869.031,1302.299,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,Sk-3
68,1650.532,2007.188,1904.879,2143.53,2284.261,2381.304,2296.558,2866.209,2918.121,2640.927,2869.031,1302.299,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,Sk-3
69,2143.53,2284.261,2381.304,2296.558,2866.209,2918.121,2640.927,2869.031,1302.299,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,Sk-3
70,2296.558,2866.209,2918.121,2640.927,2869.031,1302.299,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,Sk-3
71,2640.927,2869.031,1302.299,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,Sk-3
72,918.0455,533.792,411.68,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,Sk-3
73,392.451,395.861,617.331,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,Sk-3
74,613.956,641.585,676.0,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,Sk-3
75,636.0,798.34,594.905,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,Sk-3
76,734.175,776.252,812.303,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,502.0,444.0,456.0,Sk-3
77,685.842,507.0,614.0,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,502.0,444.0,456.0,346.644649,348.98821,329.781969,Sk-3
78,567.0,480.0,571.0,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,502.0,444.0,456.0,346.644649,348.98821,329.781969,389.681403,606.039668,387.588075,Sk-3
79,521.0,547.0,404.0,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,502.0,444.0,456.0,346.644649,348.98821,329.781969,389.681403,606.039668,387.588075,671.108225,475.398789,472.923714,Sk-3
80,609.0,525.0,540.0,507.0,432.0,469.0,427.0,462.0,426.0,406.0,496.0,458.0,465.0,462.0,505.0,502.0,444.0,456.0,346.644649,348.98821,329.781969,389.681403,606.039668,387.588075,671.108225,475.398789,472.923714,270.929593,107.411927,621.269855,Sk-3
